agent_name,country,website,email,phone,address,detail,source
The Student World,Bulgaria,https://www.thestudentworld.com,,,,"EVENTS ABOUT US ENGLISH The Student World Ai The Artificial Intelligence made for those who want to study abroad. Want to study abroad, but you are tired of getting lost",Essex
